file,event_type,event_subtype,text,context,trigger,trigger_text_start,trigger_text_end,trigger_context_start,trigger_context_end
bn/timex2norm/CNN_ENG_20030327_163556.20,Conflict,Attack,terrorism,maybe fewer are flying because they worry about terrorism or they worry about what the war will do to the economy or maybe it's everything,terrorism,0,8,48,56
bn/timex2norm/CNN_ENG_20030329_170349.7,Conflict,Attack,war,they say some iraqis who worked in the field before the war already are asking for their jobs back,war,0,2,56,58
bn/timex2norm/CNN_ENG_20030329_170349.7,Conflict,Attack,u.s. planes dropped a bomb near northern iraq,and these pictures show iraqis running for cover just before u.s. planes dropped a bomb near northern iraq,dropped,12,18,73,79
bn/timex2norm/CNN_ENG_20030329_170349.7,Conflict,Attack,explosions,"just as they disappear over the ridge, you can hear the planes and the explosions and then you see the cloud",explosions,0,9,71,80
bn/timex2norm/CNN_ENG_20030329_170349.7,Life,Die,fallen comrades,ask any american marine and they'll tell you they'll do anything possible to recover the bodies of fallen comrades,fallen,0,5,99,104
bn/timex2norm/CNN_ENG_20030329_170349.7,Conflict,Attack,marines engaged in the fierce battle for the city of nasiriyah,that grim task was carried out by marines engaged in the fierce battle for the city of nasiriyah,battle,30,35,64,69
bn/timex2norm/CNN_ENG_20030331_123648.4,Business,Declare-Bankruptcy,usairways is flying its way out of bankruptcy,usairways is flying its way out of bankruptcy,bankruptcy,35,44,35,44
bn/timex2norm/CNN_ENG_20030331_123648.4,Conflict,Attack,they're no longer fighting,ben wedeman has their story why they're no longer fighting for saddam hussein and don shepperd is going to answer some of your questions as he looks at the battle hot spots,fighting,18,25,50,57
bn/timex2norm/CNN_ENG_20030331_123648.4,Conflict,Attack,war in iraq,now let's go back to wolf blitzer in kuwait city for more special coverage of the war in iraq,war,0,2,82,84
bn/timex2norm/CNN_ENG_20030331_123648.4,Conflict,Attack,terror,"coming up right here, next hour on live from, terror tactics on the battlefield",terror,0,5,46,51
bn/timex2norm/CNN_ENG_20030331_123648.4,Conflict,Attack,battlefield,"coming up right here, next hour on live from, terror tactics on the battlefield",battlefield,0,10,68,78
bn/timex2norm/CNN_ENG_20030331_123648.4,Conflict,Attack,terror,"we'll talk with a terror expert about that, and iraqi deserters on the northern front",terror,0,5,18,23
bn/timex2norm/CNN_ENG_20030331_123648.4,Conflict,Attack,battle,ben wedeman has their story why they're no longer fighting for saddam hussein and don shepperd is going to answer some of your questions as he looks at the battle hot spots,battle,0,5,156,161
bn/timex2norm/CNN_ENG_20030331_193655.14,Personnel,End-Position,another veteran war correspondent is being fired for his controversial conduct in iraq,we'll continue to monitor that front on the store yix another veteran war correspondent is being fired for his controversial conduct in iraq,fired,43,47,97,101
bn/timex2norm/CNN_ENG_20030331_193655.14,Personnel,End-Position,nbc is terminating freelancer reporter peter arnett,nbc is terminating freelancer reporter peter arnett for statements he made to the iraqi media,terminating,7,17,7,17
bn/timex2norm/CNN_ENG_20030331_193655.14,Conflict,Attack,the coalition's first war,he said the coalition's first war plan had failed because of iraqi resistance,war,22,24,30,32
bn/timex2norm/CNN_ENG_20030331_193655.14,Conflict,Attack,war,"now, i said in that interview essentially what we all know about the war, there have been delays in implementing policy, there has been surprises",war,0,2,69,71
bn/timex2norm/CNN_ENG_20030331_193655.14,Personnel,Start-Position,london that the tabloid the daily mirror just hired peter arnett to be its correspondent in baghdad,late word from london that the tabloid the daily mirror just hired peter arnett to be its correspondent in baghdad,hired,46,50,61,65
bn/timex2norm/CNN_ENG_20030331_193655.14,Movement,Transport,geraldo rivera may not be be kicked out of iraq,we're getting late word tonight that geraldo rivera may not be be kicked out of iraq after all,kicked out,29,38,66,75
bn/timex2norm/CNN_ENG_20030331_193655.14,Movement,Transport,the central command said the veteran fox news correspond was being expelled,originally the central command said the veteran fox news correspond was being expelled because he compromised the location of the unit he's been embedded with,expelled,67,74,78,85
bn/timex2norm/CNN_ENG_20030331_193655.14,Movement,Transport,he's being expelled,"says he's not aware he's being expelled but says if so, it is because some bitter former colleagues of his at msnbc blew the whistle on him",expelled,11,18,31,38
bn/timex2norm/CNN_ENG_20030331_193655.14,Movement,Transport,the central command on the other hand says rivera is being kicked out of iraq,"the central command on the other hand says rivera is being kicked out of iraq because ""he gave away the big picture stuff",kicked out,59,68,59,68
bn/timex2norm/CNN_ENG_20030331_193655.14,Movement,Transport,geraldo stays or goes,"all of this now under review, whether or not geraldo stays or goes",goes,17,20,62,65
bn/timex2norm/CNN_ENG_20030331_193655.14,Personnel,End-Position,my former network,"it sounds to me like some rats at my former network, nbc, are spreading some lies about me",former,3,8,37,42
bn/timex2norm/CNN_ENG_20030331_193655.14,Personnel,End-Position,which also fired him,"arnett had been covering the war for national geographic, which also fired him as tv reports were given exclusively to nbc and msnbc",fired,11,15,69,73
bn/timex2norm/CNN_ENG_20030401_073033.14,Conflict,Attack,war,"meanwhile, as war is fought a world away, federal, state and local authorities face their own battle keeping americans safe at home",war,0,2,14,16
bn/timex2norm/CNN_ENG_20030401_073033.14,Conflict,Attack,the dying regime if iraq may try to bring terror to our shore shores,the dying regime if iraq may try to bring terror to our shore shores,terror,42,47,42,47
bn/timex2norm/CNN_ENG_20030401_073033.14,Conflict,Attack,other parts of the global terror network may view this as a moment to strike,"other parts of the global terror network may view this as a moment to strike, thinking that we're distracted",strike,70,75,70,75
bn/timex2norm/CNN_ENG_20030401_073033.14,Conflict,Attack,we didn't get attacked today,we're not just going to say we're lucky we didn't get attacked today,attacked,14,21,54,61
bn/timex2norm/CNN_ENG_20030401_233449.5,Movement,Transport,today became the setting of what appeared to be a desperate attempt to enter the u.s. by a cuban national,"an airport in key west, florida, today became the setting of what appeared to be a desperate attempt to enter the u.s. by a cuban national",enter,71,75,104,108
bn/timex2norm/CNN_ENG_20030401_233449.5,Movement,Transport,"he hijacked a cuban plane using what was reported to be grenades, ordering the pilots to fly to florida","the man was arrested there after authorities say he hijacked a cuban plane using what was reported to be grenades, ordering the pilots to fly to florida",fly,89,91,138,140
bn/timex2norm/CNN_ENG_20030401_233449.5,Justice,Arrest-Jail,"the man was arrested there after authorities say he hijacked a cuban plane using what was reported to be grenades, ordering the pilots to fly to florida","the man was arrested there after authorities say he hijacked a cuban plane using what was reported to be grenades, ordering the pilots to fly to florida",arrested,12,19,12,19
bn/timex2norm/CNN_ENG_20030402_190500.11,Movement,Transport,push into baghdad,"a little later we'll speak with her family and talk a closer look at the daring operation that produced her safe recovery, but first the push into baghdad",push,0,3,137,140
bn/timex2norm/CNN_ENG_20030402_190500.11,Conflict,Attack,invasion,"however, the pentagon is down playing the idea that an invasion of baghdad is imminent",invasion,0,7,55,62
bn/timex2norm/CNN_ENG_20030402_190500.11,Contact,Phone-Write,saddam hussein's response to a letter from his niece,it was said to be saddam hussein's response to a letter from his niece,letter,31,36,49,54
bn/timex2norm/CNN_ENG_20030402_190500.11,Movement,Transport,"a couple of hours ago, rescued p.o.w. jessica lynch arrived at the ramstein air base in germany","also ahead, the anatomy of a rescue, just a couple of hours ago, rescued p.o.w. jessica lynch arrived at the ramstein air base in germany for medical treatment",arrived,52,58,94,100
bn/timex2norm/CNN_ENG_20030402_190500.11,Movement,Transport,their forces today with the iraqi republican guard units as part of a protwo-pronged advance on the city,they say their forces today with the iraqi republican guard units as part of a protwo-pronged advance on the city,advance,85,91,94,100
bn/timex2norm/CNN_ENG_20030402_190500.11,Conflict,Attack,iraqis who have fought coalition forces,"regardless, the statement praised iraqis who have fought coalition forces",fought,16,21,50,55
bn/timex2norm/CNN_ENG_20030402_190500.11,Life,Die,the iraqi president is still alive,u.s. officials say they aren't sure whether the iraqi president is still alive,alive,29,33,73,77
bn/timex2norm/CNN_ENG_20030403_060032.0,Movement,Transport,she cannot wait to get home to west virginia,jessica lynch says she cannot wait to get home to west virginia,get,19,21,38,40
bn/timex2norm/CNN_ENG_20030403_060032.0,Contact,Phone-Write,the 19-year-old army private spoke to her parents yesterday pie phone from a hospital in germany,the 19-year-old army private spoke to her parents yesterday pie phone from a hospital in germany,spoke,29,33,29,33
bn/timex2norm/CNN_ENG_20030403_060032.0,Contact,Phone-Write,greg lynch says that when he talked to his daughter,greg lynch says that when he talked to his daughter she hadn't eaten in eight days and was quite hungry,talked,29,34,29,34
bn/timex2norm/CNN_ENG_20030403_060032.0,Conflict,Attack,she shot several iraqi soldiers,"the washington post is reporting she shot several iraqi soldiers before she was captured and she was shot herself, too",shot,4,7,37,40
bn/timex2norm/CNN_ENG_20030403_060032.0,Conflict,Attack,she was shot,"the washington post is reporting she shot several iraqi soldiers before she was captured and she was shot herself, too",shot,8,11,101,104
bn/timex2norm/CNN_ENG_20030403_060032.0,Movement,Transport,u.s. forces edged toward the outskirts of baghdad,"coming up on our next hour, u.s. forces edged toward the outskirts of baghdad and we'll tell you what kind of resistance they're fating from saddam hussein's elite republican guard",edged,12,16,40,44
